NAZIONE;TERPA_DESCR_ENTE_CIRC;LISTE_DESCR_LISTA;MAX(VOTI_PREF.CANDI_DESCR_COGNOME);MAX(VOTI_PREF.CANDI_DESCR_NOME);PREFERENZE
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;GUBELLO;LUIGI;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;BONANNO;SARA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;AMICI;MONICA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;GUREKIAN;ARAM;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;CALCAGNO;STEFANIA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;CIURCINA;MARCO;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;CIOFINI;ALESSANDRO;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;CALAMARI;MARCO ANSELMO LUCA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;PIATTELLI;VALENTINA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;PARTITO PIRATA;PIEVATOLO;MARIA CHIARA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;FERRARA;ALESSANDRA;2
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;LEONE;MARIA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;PETER;EMANUELA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;DAMIAN;LUCA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;EVANGELISTI;PAOLA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;PRETE;GIUSEPPE;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;VICINO;SONIA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;FERRAMONTI;GIANMARIO LUIGI;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;RICCARDI;NOEMI PAOLA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;IMBIMBO;MAURIZIO CARLO GIUSEPPE;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;SCARAVELLA;FABRIZIO;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;MILANESIO;DELIA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;AGNELLINI;GIORGIO;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;TACCHI;ENRICO MARIA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;LONGO;ADDOLORATA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;PIROVANO;PIERO;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLARI PER L'ITALIA;KRIENKE;MARKUS JOHANNES;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;PONGILUPPI ELEUTERI;EMANUELA;3
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;D'AMATO;GABRIELLA ;1
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;ARCHETTI;GIANCARLO;1
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;LAGANA';CRISTINA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;BONANNI;SANDRA MARGARETTA ANNA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;RUFFINO;MARGHERITA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;BERGER;MAURIZIO;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;AVAGNINA;SILVIA CAMILLA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;GHIRARDELLO;MARCO;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;AVAGNINA;LUCA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;ALLI;PAOLO;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;RUS;MARKO;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;PARMA;STEFANIA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;FRECENTESE;ROBERTO;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;GRASSO;GIOVANNI;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;GHIONE;GIULIANA;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;PINTUS;SALVATORE ANGELO;0
AUSTRIA;I : ITALIA NORD-OCCIDENTALE;POPOLO DELLA FAMIGLIA - ALTERNATIVA POPOLARE;FESTA;MARA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;CLUN;FRANCESCO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;MARCANTE;STEFANIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;PILLONI;GIULIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;DI STEFANO;SIMONE;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;MORA;PIER PAOLO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;PUGLISI GHIZZI;MAURIZIO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;GAGLIANO;CLAUDIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;DE NUNZIO;ROSA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;BUSSINELLO;ROBERTO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;MORI;MARCO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;TESS;MONICA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;BONAZZA;ANDREA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;CARDONA;CARLO ANDREA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;UCCELLO;ELISABETTA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;CASAPOUND ITALIA - DESTRE UNITE;PORTARO;KATIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;HOLZEISEN;RENATE;139
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;PIZZAROTTI;FEDERICO;20
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;DAVERIO;PHILIPPE LOUIS FRANCOIS;16
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;MANZI;SILVJA;13
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;SABBATI;FEDERICA;8
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;ANDRIAN;GIORGIO;5
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;YUSUF MOHAMUD;LAYLA;4
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;CINTI LUCIANI;RITA;3
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;ROLLERI;FRANCESCO;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;PASETTO;GIORGIO;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;CHIANTONI;ALESSANDRA;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;BORRELLI;DAVID;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;DE ANDREIS;MARCO;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;FUSIGNANI;EUGENIO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;+EUROPA - ITALIA IN COMUNE - PDE ITALIA;ANTONINI;LAURA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;LANTSCHNER;NORBERT;204
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;KIENZL;JUDITH;159
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;ZAMBONI;SILVIA;55
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;BONELLI;ANGELO;11
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;AFFRONTE;MARCO;7
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;BROMBIN;ALICE;7
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;SACCONE;LUCA;5
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;BERTOGALLI;CHIARA;5
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;BELPOGGI;FIORELLA;4
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;LO;FATOU BORO;4
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;FORTUNI;EUGENIA;3
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;NAVA;DAVIDE;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;CIMOLINO;TIZIANA;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;VALPIANA;MASSIMO;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;EUROPA VERDE;PRA?EL;GIUSEPPE;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;BERLUSCONI;SILVIO;17
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;SAVINO;SANDRA;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;MALOSSINI;MARIO;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;FOLCHINI;CRISTINA;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;CASTALDINI;VALENTINA;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;PIVETTI;IRENE MARIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;GIORGETTI;ILARIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;CROSATO;EMANUELE;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;PAPA;GIUSEPPE;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;ZOGGIA;VALERIO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;GIROLAMI;PAOLA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;LESO;ANNA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;TOSETTO;MATTEO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;POSTERARO;ALFREDO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA ITALIA;TOFFANIN;ROBERTA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;FIORE;ROBERTO;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;AUGELLO;ALESSIA;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;DAMIANO;LORENZO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;CONSOLI;FIORENZO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;CIRELLA;STEFANO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;CORSO;FEDERICO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;SASSO;GIULIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;MARZARI;EMMA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;BARBIERATO;FRANCESCA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;FOTI;CATERINA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;OLIVOTTO;MICHELE;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;LEARDINI;LUCA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;CALLARELLI;GLORIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;CASTELLINI;LUCA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FORZA NUOVA;VENIR;STEFANIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;MELONI;GIORGIA;10
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;GARDINI;ELISABETTA;3
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;BOLZONELLA;CRISTIAN;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;BERLATO;SERGIO ANTONIO;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;CIRIANI;LUCA;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;SANDRIN;MARIA CRISTINA;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;PIETRELLA;FABIO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;GEROSA;FRANCESCA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;DALFIUME;RENATA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;STELLA;GIANFRANCO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;DOTTO;ISABELLA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;MANZAN;GIULIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;FACCI;MICHELE;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;SERNAGIOTTO;REMO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;FRATELLI D'ITALIA;MARIOTTI;MASSIMO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;DE BIASI;MARTINE;17
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;PRODI;SILVIA;16
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;CERVI;ADELMO;6
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;CERENTIN;ALESSIA;5
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;AIT YAHYA;ISMAIL;4
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;SEGATTA;MATTEO;3
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;FURLANI?;IZTOK;3
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;MAZZONI;ELENA;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;GIANOLLA;GIACOMO;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;COLLINA;MAURO;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;BELLAVITE;ANDREA;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;MANCINI;CHIARA;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;POZZOBON;FAUSTO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;DE BIASIO CALIMANI;LUISA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;LA SINISTRA;ZANDONELLA FRACCHIEL;MARIA CHIARA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;SALVINI;MATTEO;123
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;LIZZI;ELENA;8
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;BORCHIA;PAOLO;5
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;GAZZINI;MATTEO;5
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;DREOSTO;MARCO;5
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;BASSO;ALESSANDRA;4
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;GHIDONI;PAOLA;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;BIZZOTTO;MARA;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;CONTE;ROSANNA;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;OCCHI;EMILIANO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;DA RE;GIANANTONIO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;GHILARDELLI;MANUEL;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;CIPRIANI;VALLI';0
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;PADOVANI;GABRIELE;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;LEGA SALVINI PREMIER;RENTO;ILENIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;DAL CIN;VIVIANA;3
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;PIGNEDOLI;SABRINA;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;ZULLO;MARCO;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;ZANELLA;CRISTIANO;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;FOCHI;CLAUDIO;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;PISEDDU;NADIA;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;GUATTERI;ALESSANDRA;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;DIAZ CRESCITELLI;MATIAS EDUARDO;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;CANDIELLO;ANTONIO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;FRANCHINI;CARLA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;DAL ZOTTO;CINZIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;CONTRO;SIMONE;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;LANTINO;SALVATORE;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;MENNELLA;ULDERICA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;MOVIMENTO 5 STELLE;MAZZONI;ELENA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO ANIMALISTA;RAVICINI;ANNA TONIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO ANIMALISTA;ZANIN;LUISANTONIO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO ANIMALISTA;MONTORO;ALBERTO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO ANIMALISTA;CERIELLO;CRISTIANO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO ANIMALISTA;RINALDINI;DANIELA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO ANIMALISTA;BRUNO;ANNUNZIATA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO ANIMALISTA;MUSACCHIO;ALBERTO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO ANIMALISTA;CAMPANA;ISABELLA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;RIZZO;MARCO;3
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;D'ANTONI;ELEONORA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;LA CHINA;ALESSIO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;TRACUZZI SPADARO;ROSANNA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;BERTINELLI;UGO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;STEFANI;SILVIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;MUSTILLO;ALESSANDRO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;VISENTIN;CANZIO GIUSEPPE;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;SARTOGO;ISABELLA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;GIANNINI;DANIELA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;APOSTOLOU;GEORGIOS;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;BERGAMINI;LAURA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;TRAPASSI;MARCO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;CHILELLI;GIANMARCO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO COMUNISTA;BASTONE;GIOVANNINA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;CALENDA;CARLO;67
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;BATTISTON;ROBERTO;31
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;GUALMINI;ELISABETTA;25
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;KYENGE;KASHETU;23
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;HONSELL;FURIO;20
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;DE MONTE;ISABELLA;17
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;PUPPATO;LAURA;12
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;MORETTI;ALESSANDRA;8
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;GUERRA;MARIA CECILIA;8
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;CALO';ANTONIO SILVIO;8
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;VARIATI;ACHILLE;5
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;SANTINI;MASSIMILIANO;5
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;PUGLISI;FRANCESCA;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;DE CASTRO;PAOLO;2
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO DEMOCRATICO;MORI;ROBERTA;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO PIRATA;DI LIBERTO;LUIGI;1
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO PIRATA;BARGU;CRISTINA DIANA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO PIRATA;COSSALTER;GIUSEPPE;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO PIRATA;GUREKIAN;ARAM;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO PIRATA;CALCAGNO;STEFANIA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO PIRATA;PIATTELLI;VALENTINA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO PIRATA;PIEVATOLO;MARIA CHIARA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;PARTITO PIRATA;GUBELLO;LUIGI;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;POPOLARI PER L'ITALIA;FRANCH;MONICA;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;POPOLARI PER L'ITALIA;MIGLIORINI;AGOSTINO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;POPOLARI PER L'ITALIA;LAGANA';MICHELE;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;POPOLARI PER L'ITALIA;TAROLLI;IVO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;POPOLARI PER L'ITALIA;GOTTARELLI;PAOLO;0
AUSTRIA;II : ITALIA NORD-ORIENTALE;POPOLARI PER L'ITALIA;D'IMPERIO;MILENA;0
